decision_mode,scenario,group_number,group_signature,cell_id,cycle_750_soh,cycle_1000_soh,soh_change,cycle_750_resistance,cycle_1000_resistance,resistance_growth_increment,post_750_event_observed,post_750_observed_or_censor_duration,post_750_censor_duration,cycle_750_continuity_error,post_750_cycles,rul_change_status,rul_change_cycles,rul_change_lower_bound_cycles,rul_change_upper_bound_cycles
POINT,baseline_use,3,"T25_C0p5_D100_0,T25_C0p5_D100_2,T35_C0p5_D80_1,T35_C0p5_D80_3|T25_C0p5_D50_0,T25_C0p5_D50_3,T25_C1_D50_0,T25_C1_D50_3|T25_C0p5_D50_1,T25_C0p5_D50_2,T25_C1_D50_1,T25_C2_D50_1|T25_C0p5_D80_0,T25_C0p5_D80_2,T35_C2_D50_0,T45_C0p5_D50_1|T25_C1_D100_0,T35_C2_D80_2,T35_C2_D80_3,T45_C0p5_D80_1|T25_C1_D50_2,T25_C2_D50_0,T25_C2_D50_3,T35_C0p5_D50_3|T25_C2_D100_2,T35_C0p5_D100_1,T35_C0p5_D100_3,T45_C0p5_D80_2|T25_C2_D50_2,T35_C0p5_D50_0,T35_C0p5_D50_1,T35_C1_D50_1",T25_C1_D50_1,0.919335,0.8972307370726732,-0.022104262927326812,0.061939,0.06489783432753911,0.047770133963078276,False,250,250,4.3101641856307937e-07,250,REFERENCE,0.0,0.0,0.0
POINT,baseline_use,3,"T25_C0p5_D100_0,T25_C0p5_D100_2,T35_C0p5_D80_1,T35_C0p5_D80_3|T25_C0p5_D50_0,T25_C0p5_D50_3,T25_C1_D50_0,T25_C1_D50_3|T25_C0p5_D50_1,T25_C0p5_D50_2,T25_C1_D50_1,T25_C2_D50_1|T25_C0p5_D80_0,T25_C0p5_D80_2,T35_C2_D50_0,T45_C0p5_D50_1|T25_C1_D100_0,T35_C2_D80_2,T35_C2_D80_3,T45_C0p5_D80_1|T25_C1_D50_2,T25_C2_D50_0,T25_C2_D50_3,T35_C0p5_D50_3|T25_C2_D100_2,T35_C0p5_D100_1,T35_C0p5_D100_3,T45_C0p5_D80_2|T25_C2_D50_2,T35_C0p5_D50_0,T35_C0p5_D50_1,T35_C1_D50_1",T25_C2_D50_1,0.913938,0.8924058750532898,-0.021532124946710196,0.065451,0.0683049468045094,0.04360432696993777,False,250,250,4.781120168662056e-07,250,REFERENCE,0.0,0.0,0.0
POINT,baseline_use,4,"T25_C0p5_D100_0,T25_C0p5_D100_2,T35_C0p5_D80_1,T35_C0p5_D80_3|T25_C0p5_D50_0,T25_C0p5_D50_3,T25_C1_D50_0,T25_C1_D50_3|T25_C0p5_D50_1,T25_C0p5_D50_2,T25_C1_D50_1,T25_C2_D50_1|T25_C0p5_D80_0,T25_C0p5_D80_2,T35_C2_D50_0,T45_C0p5_D50_1|T25_C1_D100_0,T35_C2_D80_2,T35_C2_D80_3,T45_C0p5_D80_1|T25_C1_D50_2,T25_C2_D50_0,T25_C2_D50_3,T35_C0p5_D50_3|T25_C2_D100_2,T35_C0p5_D100_1,T35_C0p5_D100_3,T45_C0p5_D80_2|T25_C2_D50_2,T35_C0p5_D50_0,T35_C0p5_D50_1,T35_C1_D50_1",T25_C0p5_D80_0,0.890865,0.8645919888898692,-0.026273011110130806,0.070885,0.07471539070667778,0.05403668909752102,False,250,250,4.7363284447210496e-07,250,REFERENCE,0.0,0.0,0.0
POINT,baseline_use,4,"T25_C0p5_D100_0,T25_C0p5_D100_2,T35_C0p5_D80_1,T35_C0p5_D80_3|T25_C0p5_D50_0,T25_C0p5_D50_3,T25_C1_D50_0,T25_C1_D50_3|T25_C0p5_D50_1,T25_C0p5_D50_2,T25_C1_D50_1,T25_C2_D50_1|T25_C0p5_D80_0,T25_C0p5_D80_2,T35_C2_D50_0,T45_C0p5_D50_1|T25_C1_D100_0,T35_C2_D80_2,T35_C2_D80_3,T45_C0p5_D80_1|T25_C1_D50_2,T25_C2_D50_0,T25_C2_D50_3,T35_C0p5_D50_3|T25_C2_D100_2,T35_C0p5_D100_1,T35_C0p5_D100_3,T45_C0p5_D80_2|T25_C2_D50_2,T35_C0p5_D50_0,T35_C0p5_D50_1,T35_C1_D50_1",T25_C0p5_D80_2,0.890012,0.8635329212991686,-0.026479078700831438,0.062738,0.06613347836296476,0.05412155891110282,False,250,250,4.6211776716376107e-07,250,REFERENCE,0.0,0.0,0.0
POINT,baseline_use,4,"T25_C0p5_D100_0,T25_C0p5_D100_2,T35_C0p5_D80_1,T35_C0p5_D80_3|T25_C0p5_D50_0,T25_C0p5_D50_3,T25_C1_D50_0,T25_C1_D50_3|T25_C0p5_D50_1,T25_C0p5_D50_2,T25_C1_D50_1,T25_C2_D50_1|T25_C0p5_D80_0,T25_C0p5_D80_2,T35_C2_D50_0,T45_C0p5_D50_1|T25_C1_D100_0,T35_C2_D80_2,T35_C2_D80_3,T45_C0p5_D80_1|T25_C1_D50_2,T25_C2_D50_0,T25_C2_D50_3,T35_C0p5_D50_3|T25_C2_D100_2,T35_C0p5_D100_1,T35_C0p5_D100_3,T45_C0p5_D80_2|T25_C2_D50_2,T35_C0p5_D50_0,T35_C0p5_D50_1,T35_C1_D50_1",T35_C2_D50_0,0.891055,0.8687386732787867,-0.02231632672121331,0.060389,0.06307205187877786,0.04442948018311044,False,250,250,1.5773739261981667e-07,250,REFERENCE,0.0,0.0,0.0
POINT,baseline_use,4,"T25_C0p5_D100_0,T25_C0p5_D100_2,T35_C0p5_D80_1,T35_C0p5_D80_3|T25_C0p5_D50_0,T25_C0p5_D50_3,T25_C1_D50_0,T25_C1_D50_3|T25_C0p5_D50_1,T25_C0p5_D50_2,T25_C1_D50_1,T25_C2_D50_1|T25_C0p5_D80_0,T25_C0p5_D80_2,T35_C2_D50_0,T45_C0p5_D50_1|T25_C1_D100_0,T35_C2_D80_2,T35_C2_D80_3,T45_C0p5_D80_1|T25_C1_D50_2,T25_C2_D50_0,T25_C2_D50_3,T35_C0p5_D50_3|T25_C2_D100_2,T35_C0p5_D100_1,T35_C0p5_D100_3,T45_C0p5_D80_2|T25_C2_D50_2,T35_C0p5_D50_0,T35_C0p5_D50_1,T35_C1_D50_1",T45_C0p5_D50_1,0.888742,0.8672839762179847,-0.021458023782015334,0.06016,0.06284648978455162,0.04465574774853098,False,250,250,1.8629787423840583e-07,250,REFERENCE,0.0,0.0,0.0
POINT,baseline_use,5,"T25_C0p5_D100_0,T25_C0p5_D100_2,T35_C0p5_D80_1,T35_C0p5_D80_3|T25_C0p5_D50_0,T25_C0p5_D50_3,T25_C1_D50_0,T25_C1_D50_3|T25_C0p5_D50_1,T25_C0p5_D50_2,T25_C1_D50_1,T25_C2_D50_1|T25_C0p5_D80_0,T25_C0p5_D80_2,T35_C2_D50_0,T45_C0p5_D50_1|T25_C1_D100_0,T35_C2_D80_2,T35_C2_D80_3,T45_C0p5_D80_1|T25_C1_D50_2,T25_C2_D50_0,T25_C2_D50_3,T35_C0p5_D50_3|T25_C2_D100_2,T35_C0p5_D100_1,T35_C0p5_D100_3,T45_C0p5_D80_2|T25_C2_D50_2,T35_C0p5_D50_0,T35_C0p5_D50_1,T35_C1_D50_1",T25_C1_D100_0,0.842553,0.8073980192569825,-0.03515498074301748,0.072664,0.07719473640085243,0.06235187164004774,False,250,250,9.450255833431953e-08,250,REFERENCE,0.0,0.0,0.0
POINT,baseline_use,5,"T25_C0p5_D100_0,T25_C0p5_D100_2,T35_C0p5_D80_1,T35_C0p5_D80_3|T25_C0p5_D50_0,T25_C0p5_D50_3,T25_C1_D50_0,T25_C1_D50_3|T25_C0p5_D50_1,T25_C0p5_D50_2,T25_C1_D50_1,T25_C2_D50_1|T25_C0p5_D80_0,T25_C0p5_D80_2,T35_C2_D50_0,T45_C0p5_D50_1|T25_C1_D100_0,T35_C2_D80_2,T35_C2_D80_3,T45_C0p5_D80_1|T25_C1_D50_2,T25_C2_D50_0,T25_C2_D50_3,T35_C0p5_D50_3|T25_C2_D100_2,T35_C0p5_D100_1,T35_C0p5_D100_3,T45_C0p5_D80_2|T25_C2_D50_2,T35_C0p5_D50_0,T35_C0p5_D50_1,T35_C1_D50_1",T35_C2_D80_2,0.841101,0.8138667622499423,-0.027234237750057733,0.06523,0.06845947927987175,0.049509110529997846,False,250,250,4.1347933514568336e-07,250,REFERENCE,0.0,0.0,0.0
POINT,baseline_use,5,"T25_C0p5_D100_0,T25_C0p5_D100_2,T35_C0p5_D80_1,T35_C0p5_D80_3|T25_C0p5_D50_0,T25_C0p5_D50_3,T25_C1_D50_0,T25_C1_D50_3|T25_C0p5_D50_1,T25_C0p5_D50_2,T25_C1_D50_1,T25_C2_D50_1|T25_C0p5_D80_0,T25_C0p5_D80_2,T35_C2_D50_0,T45_C0p5_D50_1|T25_C1_D100_0,T35_C2_D80_2,T35_C2_D80_3,T45_C0p5_D80_1|T25_C1_D50_2,T25_C2_D50_0,T25_C2_D50_3,T35_C0p5_D50_3|T25_C2_D100_2,T35_C0p5_D100_1,T35_C0p5_D100_3,T45_C0p5_D80_2|T25_C2_D50_2,T35_C0p5_D50_0,T35_C0p5_D50_1,T35_C1_D50_1",T35_C2_D80_3,0.836386,0.8083434741324519,-0.028042525867548074,0.064384,0.06750912692608857,0.048538874970312174,False,250,250,4.467314758394014e-07,250,REFERENCE,0.0,0.0,0.0
POINT,baseline_use,5,"T25_C0p5_D100_0,T25_C0p5_D100_2,T35_C0p5_D80_1,T35_C0p5_D80_3|T25_C0p5_D50_0,T25_C0p5_D50_3,T25_C1_D50_0,T25_C1_D50_3|T25_C0p5_D50_1,T25_C0p5_D50_2,T25_C1_D50_1,T25_C2_D50_1|T25_C0p5_D80_0,T25_C0p5_D80_2,T35_C2_D50_0,T45_C0p5_D50_1|T25_C1_D100_0,T35_C2_D80_2,T35_C2_D80_3,T45_C0p5_D80_1|T25_C1_D50_2,T25_C2_D50_0,T25_C2_D50_3,T35_C0p5_D50_3|T25_C2_D100_2,T35_C0p5_D100_1,T35_C0p5_D100_3,T45_C0p5_D80_2|T25_C2_D50_2,T35_C0p5_D50_0,T35_C0p5_D50_1,T35_C1_D50_1",T45_C0p5_D80_1,0.836686,0.8103311780029061,-0.026354821997093936,0.07014,0.07343465287103923,0.046972524537200355,False,250,250,2.728866044521272e-07,250,REFERENCE,0.0,0.0,0.0
POINT,baseline_use,6,"T25_C0p5_D100_0,T25_C0p5_D100_2,T35_C0p5_D80_1,T35_C0p5_D80_3|T25_C0p5_D50_0,T25_C0p5_D50_3,T25_C1_D50_0,T25_C1_D50_3|T25_C0p5_D50_1,T25_C0p5_D50_2,T25_C1_D50_1,T25_C2_D50_1|T25_C0p5_D80_0,T25_C0p5_D80_2,T35_C2_D50_0,T45_C0p5_D50_1|T25_C1_D100_0,T35_C2_D80_2,T35_C2_D80_3,T45_C0p5_D80_1|T25_C1_D50_2,T25_C2_D50_0,T25_C2_D50_3,T35_C0p5_D50_3|T25_C2_D100_2,T35_C0p5_D100_1,T35_C0p5_D100_3,T45_C0p5_D80_2|T25_C2_D50_2,T35_C0p5_D50_0,T35_C0p5_D50_1,T35_C1_D50_1",T25_C1_D50_2,0.917565,0.8949755979919363,-0.022589402008063697,0.061366,0.06429525777968065,0.0477342140546988,False,250,250,4.33677376121544e-07,250,REFERENCE,0.0,0.0,0.0
POINT,baseline_use,6,"T25_C0p5_D100_0,T25_C0p5_D100_2,T35_C0p5_D80_1,T35_C0p5_D80_3|T25_C0p5_D50_0,T25_C0p5_D50_3,T25_C1_D50_0,T25_C1_D50_3|T25_C0p5_D50_1,T25_C0p5_D50_2,T25_C1_D50_1,T25_C2_D50_1|T25_C0p5_D80_0,T25_C0p5_D80_2,T35_C2_D50_0,T45_C0p5_D50_1|T25_C1_D100_0,T35_C2_D80_2,T35_C2_D80_3,T45_C0p5_D80_1|T25_C1_D50_2,T25_C2_D50_0,T25_C2_D50_3,T35_C0p5_D50_3|T25_C2_D100_2,T35_C0p5_D100_1,T35_C0p5_D100_3,T45_C0p5_D80_2|T25_C2_D50_2,T35_C0p5_D50_0,T35_C0p5_D50_1,T35_C1_D50_1",T25_C2_D50_0,0.909886,0.8873403219023288,-0.022545678097671162,0.060159,0.06290806226860603,0.04569660846433665,False,250,250,3.76981273308985e-07,250,REFERENCE,0.0,0.0,0.0
POINT,baseline_use,6,"T25_C0p5_D100_0,T25_C0p5_D100_2,T35_C0p5_D80_1,T35_C0p5_D80_3|T25_C0p5_D50_0,T25_C0p5_D50_3,T25_C1_D50_0,T25_C1_D50_3|T25_C0p5_D50_1,T25_C0p5_D50_2,T25_C1_D50_1,T25_C2_D50_1|T25_C0p5_D80_0,T25_C0p5_D80_2,T35_C2_D50_0,T45_C0p5_D50_1|T25_C1_D100_0,T35_C2_D80_2,T35_C2_D80_3,T45_C0p5_D80_1|T25_C1_D50_2,T25_C2_D50_0,T25_C2_D50_3,T35_C0p5_D50_3|T25_C2_D100_2,T35_C0p5_D100_1,T35_C0p5_D100_3,T45_C0p5_D80_2|T25_C2_D50_2,T35_C0p5_D50_0,T35_C0p5_D50_1,T35_C1_D50_1",T25_C2_D50_3,0.90248,0.8780813946490973,-0.024398605350902658,0.064123,0.06704461335739008,0.04556264300469537,False,250,250,4.321962567138682e-07,250,REFERENCE,0.0,0.0,0.0
POINT,baseline_use,6,"T25_C0p5_D100_0,T25_C0p5_D100_2,T35_C0p5_D80_1,T35_C0p5_D80_3|T25_C0p5_D50_0,T25_C0p5_D50_3,T25_C1_D50_0,T25_C1_D50_3|T25_C0p5_D50_1,T25_C0p5_D50_2,T25_C1_D50_1,T25_C2_D50_1|T25_C0p5_D80_0,T25_C0p5_D80_2,T35_C2_D50_0,T45_C0p5_D50_1|T25_C1_D100_0,T35_C2_D80_2,T35_C2_D80_3,T45_C0p5_D80_1|T25_C1_D50_2,T25_C2_D50_0,T25_C2_D50_3,T35_C0p5_D50_3|T25_C2_D100_2,T35_C0p5_D100_1,T35_C0p5_D100_3,T45_C0p5_D80_2|T25_C2_D50_2,T35_C0p5_D50_0,T35_C0p5_D50_1,T35_C1_D50_1",T35_C0p5_D50_3,0.905099,0.8827430717342909,-0.02235592826570909,0.061846,0.06464014561039942,0.04517908369820889,False,250,250,3.7689147480701735e-07,250,REFERENCE,0.0,0.0,0.0
POINT,baseline_use,7,"T25_C0p5_D100_0,T25_C0p5_D100_2,T35_C0p5_D80_1,T35_C0p5_D80_3|T25_C0p5_D50_0,T25_C0p5_D50_3,T25_C1_D50_0,T25_C1_D50_3|T25_C0p5_D50_1,T25_C0p5_D50_2,T25_C1_D50_1,T25_C2_D50_1|T25_C0p5_D80_0,T25_C0p5_D80_2,T35_C2_D50_0,T45_C0p5_D50_1|T25_C1_D100_0,T35_C2_D80_2,T35_C2_D80_3,T45_C0p5_D80_1|T25_C1_D50_2,T25_C2_D50_0,T25_C2_D50_3,T35_C0p5_D50_3|T25_C2_D100_2,T35_C0p5_D100_1,T35_C0p5_D100_3,T45_C0p5_D80_2|T25_C2_D50_2,T35_C0p5_D50_0,T35_C0p5_D50_1,T35_C1_D50_1",T25_C2_D100_2,0.845357,0.8138304039594293,-0.03152659604057073,0.077328,0.08211250083770211,0.061872812405624256,False,250,250,2.9145881175196564e-07,250,REFERENCE,0.0,0.0,0.0
POINT,baseline_use,7,"T25_C0p5_D100_0,T25_C0p5_D100_2,T35_C0p5_D80_1,T35_C0p5_D80_3|T25_C0p5_D50_0,T25_C0p5_D50_3,T25_C1_D50_0,T25_C1_D50_3|T25_C0p5_D50_1,T25_C0p5_D50_2,T25_C1_D50_1,T25_C2_D50_1|T25_C0p5_D80_0,T25_C0p5_D80_2,T35_C2_D50_0,T45_C0p5_D50_1|T25_C1_D100_0,T35_C2_D80_2,T35_C2_D80_3,T45_C0p5_D80_1|T25_C1_D50_2,T25_C2_D50_0,T25_C2_D50_3,T35_C0p5_D50_3|T25_C2_D100_2,T35_C0p5_D100_1,T35_C0p5_D100_3,T45_C0p5_D80_2|T25_C2_D50_2,T35_C0p5_D50_0,T35_C0p5_D50_1,T35_C1_D50_1",T35_C0p5_D100_1,0.830039,0.797415168031386,-0.03262383196861396,0.069771,0.07392978689642256,0.05960623893053785,True,230,,4.0182535106236816e-07,250,REFERENCE,0.0,0.0,0.0
POINT,baseline_use,7,"T25_C0p5_D100_0,T25_C0p5_D100_2,T35_C0p5_D80_1,T35_C0p5_D80_3|T25_C0p5_D50_0,T25_C0p5_D50_3,T25_C1_D50_0,T25_C1_D50_3|T25_C0p5_D50_1,T25_C0p5_D50_2,T25_C1_D50_1,T25_C2_D50_1|T25_C0p5_D80_0,T25_C0p5_D80_2,T35_C2_D50_0,T45_C0p5_D50_1|T25_C1_D100_0,T35_C2_D80_2,T35_C2_D80_3,T45_C0p5_D80_1|T25_C1_D50_2,T25_C2_D50_0,T25_C2_D50_3,T35_C0p5_D50_3|T25_C2_D100_2,T35_C0p5_D100_1,T35_C0p5_D100_3,T45_C0p5_D80_2|T25_C2_D50_2,T35_C0p5_D50_0,T35_C0p5_D50_1,T35_C1_D50_1",T35_C0p5_D100_3,0.838618,0.8076414583117361,-0.030976541688263914,0.076488,0.08104374819922147,0.059561607039293474,False,250,250,3.8000797338011427e-07,250,REFERENCE,0.0,0.0,0.0
